METHOD;N;K;TIME;RMSE;n;nu_1;nu_2;theta_1;theta_2
NcoK KM+;100;50;27.901771306991577;0.003861631844189;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1303579807281494;0.005928839430727;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;77.35984683036804;0.0060799858582114;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;77.41676712036133;0.0051477709091442;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0834274291992187;0.0143397668679036;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;179.28801202774048;0.0051404476693472;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;179.17784070968628;0.0055345018050451;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.750577688217163;0.0026586629227108;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;17.912474870681763;0.0026917477285871;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;49.765097856521606;0.0032906358225072;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;48.85176110267639;0.0028976064807295;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.848613500595093;0.0026900087723657;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;28.911073684692383;0.0032336079994918;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;29.677271842956543;0.0030108218590031;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.4534809589385986;0.0027709473720458;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;27.23513007164001;0.0035620781422052;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;27.22748374938965;0.0037173447263173;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1222655773162841;0.0059606674262946;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;77.98452401161194;0.0058843642102882;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;77.97095847129822;0.0060826197269618;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0767009258270263;0.0112965083142398;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;178.2816231250763;0.0051522836944654;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;178.34461116790771;0.0066411676436626;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;5.616727590560913;0.0026922327381122;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;17.949907302856445;0.0030928727867509;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;49.00540351867676;0.0027943064546254;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;48.83509397506714;0.0033928496595628;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;5.481887578964233;0.003092959504923;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;29.500279188156128;0.0033246859586613;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;29.752211809158325;0.0034378269355611;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.4924397468566894;0.0032644834960767;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;28.24176263809204;0.0040144945150064;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;27.9350266456604;0.0045924245849148;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1317522525787353;0.0068922166889886;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;77.72092962265015;0.005274609797194;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;77.70019149780273;0.0050481137553469;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.086533784866333;0.0163532569657954;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;178.03650403022766;0.0050875872247713;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;179.4717037677765;0.0057995625461006;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.75149130821228;0.0030907764908111;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;17.98449206352234;0.0025510525863327;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;49.88477921485901;0.0025456310448019;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;49.01472234725952;0.0028600554620104;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.928702831268311;0.0025593192921574;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;31.81328511238098;0.0026955605832745;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;29.14935183525085;0.0026239839308711;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.4681923389434814;0.0026123329546504;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;27.824828386306763;0.0036544408277014;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;27.868236780166622;0.0032048539835852;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1317942142486572;0.0084152884728591;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;77.60677766799927;0.0056741417220721;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;77.50035572052002;0.0061317930677821;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0833759307861328;0.0120470593279721;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;178.16737341880798;0.0047667713912222;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;178.42098760604858;0.0047432862148238;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.7055814266204834;0.0025511716925207;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;17.9830424785614;0.0052024423688518;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;49.78485035896301;0.0054766262657026;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;49.25169539451599;0.0052712163580148;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.864066362380981;0.0052012658125217;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;29.718226432800293;0.0057600661503637;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;29.803034782409668;0.0055512376942273;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.4600999355316162;0.0049687925833337;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;27.28508138656616;0.0056237409562131;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;27.36784744262696;0.0045600863614301;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1133465766906738;0.0066951958738103;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;79.01703548431396;0.005973630008475;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;77.50950336456299;0.0060934159539935;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0703074932098388;0.0128094744802157;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;177.76683020591736;0.0063854145669463;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;179.63780879974365;0.0075597632168297;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.766745567321777;0.0051999137574174;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;17.896483182907104;0.0025909669201052;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;47.848169565200806;0.0028236438793152;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;48.387704372406006;0.0029530470944396;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.780863046646118;0.0025924468990835;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;28.98064661026001;0.0030835525974553;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;28.43482542037964;0.0028391091922563;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.4618945121765136;0.0027958334740984;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;27.32699823379517;0.0044344753240445;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;27.24105739593506;0.0038705788516311;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1365225315093994;0.0076904335510134;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;78.28942584991455;0.0062850820658371;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;77.81517672538757;0.0072207752223826;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0683820247650146;0.014595185660329;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;177.3657820224762;0.006335396434198;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;178.73298859596252;0.0064176223695617;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.7363319396972656;0.0025920751657216;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;18.116585731506348;0.0027493736559597;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;48.526991844177246;0.002933872183889;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;49.86026024818421;0.0030941932169645;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.872381925582886;0.002751571318628;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;29.912233352661133;0.0031813069682358;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;29.71473455429077;0.0027971084541919;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.4835290908813476;0.0028929651625014;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;27.87443518638611;0.0038372030770328;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;27.86813974380493;0.0038477647844492;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1226763725280761;0.0069812038700562;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;77.73847675323486;0.0061350966975446;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;78.0509774684906;0.0061422580164448;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0944499969482421;0.0175759651033182;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;179.6568672657013;0.0057169220618487;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;179.260644197464;0.0061617945288885;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.733891725540161;0.0027495591532124;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;18.20355677604676;0.0029385199264905;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;48.98482608795166;0.0033879662513563;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;49.316473722457886;0.003285271051001;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.95009708404541;0.0029394017278083;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;30.01867389678955;0.0036540129300237;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;29.645511865615845;0.0034496040061445;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.4711966514587402;0.0030707877898691;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;27.76812529563904;0.0034783448239351;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;28.13476300239563;0.0033495477186861;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1323084831237793;0.0066897887679374;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;77.67961645126343;0.0067906334450712;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;78.05027318000793;0.0063883506274522;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0835928916931152;0.014491895220835;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;177.4828441143036;0.004679074522223;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;180.8101866245269;0.0061586179884432;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.750599384307861;0.002936899197813;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;18.0930724143982;0.0029183991392208;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;49.06591939926148;0.0032716696836424;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;49.10158324241638;0.0033019403142894;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.884824275970459;0.002910130858865;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;29.75619888305664;0.0035436527674883;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;29.60149002075196;0.0034315868036842;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.4852101802825928;0.002898320108395;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;27.849766492843628;0.0041768322448588;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;28.35751175880432;0.0040380978489818;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1319427490234375;0.0072051275016931;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;77.98369860649109;0.0065317285443587;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;77.86719369888306;0.0057369954867024;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.083594799041748;0.0188507287809634;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;177.7210931777954;0.0057068441313727;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;178.46987009048462;0.0053110405978096;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.7134523391723633;0.0029178470015972;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;18.11776971817017;0.0027246548011152;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;49.35202670097351;0.0031891018748755;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;51.68023729324341;0.0030283894428399;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.84105658531189;0.0027256717615063;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;29.71790742874145;0.0036839975786582;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;29.568824768066406;0.0037966196521995;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.4979150295257568;0.0028207706459058;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;28.001523971557617;0.0039165551470639;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;27.90174889564514;0.0039061873798162;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1318879127502441;0.0085300721293968;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;78.06282615661621;0.0063278884733061;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;77.72963833808899;0.0055221842343714;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0819547176361084;0.0182342340476376;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;177.49772214889526;0.0083171586977055;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;178.98875045776367;0.0060977059586884;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.764375686645508;0.0027252402352858;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;17.985883474349976;0.0028377650659882;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;48.29893660545349;0.0034150678658346;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;49.89755058288574;0.0028419990017182;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.735689401626587;0.0028405259236708;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;28.529295444488525;0.0037466645179304;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;28.50172615051269;0.003598751709228;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.4551436901092529;0.0029596601063165;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;27.47513628005981;0.0037087379806839;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;29.692428588867188;0.0035280512094612;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1216535568237304;0.0060436434916838;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;77.66624999046326;0.0052211929672759;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;78.11708498001099;0.0052559347139606;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0835554599761962;0.0121816078444143;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;177.83269429206848;0.0066626207524653;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;177.91700196266174;0.0064139437509665;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.750574827194214;0.0028374226144429;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;19.81694960594177;0.0024462022912277;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;49.20102691650391;0.0027874438094013;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;49.52902150154114;0.0027625047808231;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.832092046737671;0.0024614034966113;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;29.815643310546875;0.0024477936379783;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;35.71821713447571;0.0024212749268056;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.450408935546875;0.0023984859423212;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;27.468265771865845;0.004080152450024;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;27.67575025558472;0.0029821696729071;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1240200996398925;0.0071256989240189;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;77.45043778419495;0.005789326469032;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;79.23717999458313;0.0055858374373245;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0801160335540771;0.0162866391325582;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;177.73812437057495;0.004812942692882;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;177.96635723114014;0.005108341455238;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.721531629562378;0.0024460554270199;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;18.23236584663391;0.0029271388888998;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;48.46543192863464;0.003522111994662;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;48.91454863548279;0.0030650506944852;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.797611474990845;0.0029210204157949;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;29.62864327430725;0.0030080994939036;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;29.3656165599823;0.0031054701680453;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.5053701400756836;0.0029717359460208;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;27.774232625961304;0.0047400844438752;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;27.675694942474365;0.0039340618025756;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.117434024810791;0.0078928075422098;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;77.75159096717834;0.0066440238853538;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;80.22346258163452;0.0051498512571539;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0888195037841796;0.0153085086974268;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;179.88004183769226;0.0062520326125854;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;178.42237305641174;0.0070223914145292;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.7339329719543457;0.0029275995188232;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;18.28356099128723;0.0034217540522807;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;49.50729274749756;0.0034491343875266;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;48.85060000419617;0.0037036407372302;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.881663799285889;0.0034171555372468;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;29.75158381462097;0.0034193406174366;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;29.668545246124268;0.0037842734645391;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.4864048957824707;0.0035583669547704;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;27.985170602798465;0.0040092436708103;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;28.185356855392456;0.0046499897788248;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1305420398712158;0.0084564098554467;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;78.13351321220398;0.0072963292022434;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;77.85050654411316;0.0056427354386862;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0834612846374511;0.0150069630045231;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;179.0897536277771;0.0058024242308746;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;178.2601068019867;0.0065607800312438;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.750177383422852;0.0034222832091588;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;17.918781280517578;0.0033310894920694;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;49.53339838981629;0.003895464072881;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;49.05158305168152;0.0039964732865558;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.815566062927246;0.0033323447343284;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;29.831582069396973;0.004046294957506;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;29.81723046302796;0.0036705949773706;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.482964277267456;0.0034595853987305;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;27.92182993888855;0.004415408899492;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;27.968664407730103;0.0046057933656785;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1004798412322998;0.0074674520315737;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;77.80023908615112;0.0067902365972496;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;77.6982524394989;0.0061473447947621;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0808086395263671;0.017446592852118;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;178.16843700408936;0.006402098990904;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;178.55035638809204;0.0061805406152628;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.8505947589874254;0.0033328780097831;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;17.915302276611328;0.0026538134884476;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;49.81022787094116;0.0028854689940611;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;49.8693962097168;0.002939631073295;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.931904077529907;0.0026637905090159;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;30.40085291862488;0.0028399151961483;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;29.701642990112305;0.0033593425421033;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.5333750247955322;0.0027475599004484;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;28.16774964332581;0.0032618106312491;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;28.167715787887573;0.0040296169659463;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1323285102844238;0.0070246537890886;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;78.46706438064575;0.0051585306201273;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;77.63364028930664;0.0055323034829994;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0678904056549072;0.0150787646391218;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;179.65774488449097;0.0069041809656971;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;179.44099044799805;0.0059895913191713;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.727266788482666;0.0026522935534599;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;18.06257677078247;0.0042945141589916;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;48.8980712890625;0.0045679029180938;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;48.57123875617981;0.0042499301141118;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.860810041427612;0.004302364520207;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;29.897984266281128;0.0048676895737526;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;31.550016164779663;0.0044872143149534;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.4696598052978515;0.0044233218529407;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;28.384698152542114;0.006157976970933;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;27.84353733062744;0.0059508670972171;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.123500108718872;0.0081366160047566;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;77.77115035057068;0.0088398704953107;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;77.79851794242859;0.0074332940647398;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0817530155181884;0.0144910332420743;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;177.49836921691897;0.0087484831710764;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;178.16730284690857;0.0076061008549152;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.788179636001587;0.0042933055770223;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;17.92949891090393;0.0026545137104731;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;48.63377332687378;0.00302039406962;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;49.42830109596253;0.0031517778601394;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.784288644790649;0.002663970562858;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;28.683513641357425;0.0028632825859579;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;500;10;29.21482944488525;0.0032630226870348;5000.0;2.5;2.5;4.0;5.0
coKNN;100;50;0.4521594047546386;0.0027252214538228;5000.0;2.5;2.5;4.0;5.0
NcoK KM;100;50;27.22973942756653;0.003221874357863;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;100;50;27.27949905395508;0.0039491140243527;5000.0;2.5;2.5;4.0;5.0
coKNN;10;500;0.1520547866821289;0.0062504869929002;5000.0;2.5;2.5;4.0;5.0
NcoK KM;10;500;79.01928424835205;0.0062639235644197;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;10;500;77.36978077888489;0.00662686782839;5000.0;2.5;2.5;4.0;5.0
coKNN;5;1000;0.0779347419738769;0.0123806914197856;5000.0;2.5;2.5;4.0;5.0
NcoK KM;5;1000;178.16477465629578;0.0061189621232734;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;5;1000;178.6073169708252;0.0079261467274121;5000.0;2.5;2.5;4.0;5.0
coK;5000;1;3.7063398361206055;0.0026547196409748;5000.0;2.5;2.5;4.0;5.0
coKNN;1000;5;18.24993228912353;0.0025844161179077;5000.0;2.5;2.5;4.0;5.0
NcoK KM;1000;5;48.83580541610718;0.0027763916116903;5000.0;2.5;2.5;4.0;5.0
NcoK KM+;1000;5;49.32611107826233;0.0027412429247893;5000.0;2.5;2.5;4.0;5.0
coKNN;500;10;4.8546881675720215;0.0025883282271996;5000.0;2.5;2.5;4.0;5.0
NcoK KM;500;10;29.522714614868164;0.0028218552061347;5000.0;2.5;2.5;4.0;5.0
