METHOD;N;K;TIME;RMSE;a
NcoK;20;50;2.919861078262329;0.3915936980426982;[0.5 0.5]
coKNN;10;100;0.0449376106262207;0.4372544272758312;[0.5 0.5]
NcoK;10;100;2.9999067783355717;0.3866306207694083;[0.5 0.5]
coKNN;5;200;0.017258882522583;0.4384460875302107;[0.5 0.5]
NcoK;5;200;5.050450801849365;0.3732268387358993;[0.5 0.5]
coK;1000;1;0.082925796508789;0.3479504941457613;[0.5 0.5]
coKNN;100;10;0.407970666885376;0.4513275044819133;[0.5 0.5]
NcoK;100;10;3.867133378982544;0.4432972057696865;[0.5 0.5]
coKNN;50;20;0.181765079498291;0.4514132830564966;[0.5 0.5]
NcoK;50;20;3.483454465866089;0.448575449168996;[0.5 0.5]
coKNN;20;50;0.0816318988800048;0.4542468120881319;[0.5 0.5]
NcoK;20;50;2.9002232551574707;0.4385267590516597;[0.5 0.5]
coKNN;10;100;0.0330209732055664;0.4500912757647423;[0.5 0.5]
NcoK;10;100;3.0163261890411377;0.4449051773137314;[0.5 0.5]
coKNN;5;200;0.0339736938476562;0.4619510493042966;[0.5 0.5]
NcoK;5;200;4.990789413452148;0.4457990602626188;[0.5 0.5]
coK;1000;1;0.065920352935791;0.4437351537434212;[0.5 0.5]
coKNN;100;10;0.4010016918182373;0.4309322586244242;[0.5 0.5]
NcoK;100;10;3.8834736347198486;0.4288375067420957;[0.5 0.5]
coKNN;50;20;0.1862342357635498;0.43065457999366;[0.5 0.5]
NcoK;50;20;3.432778596878052;0.4313849570489995;[0.5 0.5]
coKNN;20;50;0.0666172504425048;0.4285597791844105;[0.5 0.5]
NcoK;20;50;2.900169610977173;0.4366288583112283;[0.5 0.5]
coKNN;10;100;0.0330262184143066;0.4334959244934194;[0.5 0.5]
NcoK;10;100;3.1001641750335693;0.4228066735629352;[0.5 0.5]
coKNN;5;200;0.0165493488311767;0.4424956342196156;[0.5 0.5]
NcoK;5;200;5.08401083946228;0.4164239029040475;[0.5 0.5]
coK;1000;1;0.0677938461303711;0.4157794945490973;[0.5 0.5]
coKNN;100;10;0.4059488773345947;0.3803820269929407;[0.5 0.5]
NcoK;100;10;3.89988112449646;0.3842731593639361;[0.5 0.5]
coKNN;50;20;0.1870675086975097;0.3805222274964068;[0.5 0.5]
NcoK;50;20;3.449911832809448;0.3733626033732634;[0.5 0.5]
coKNN;20;50;0.0829002857208252;0.3802122951705599;[0.5 0.5]
NcoK;20;50;2.9156336784362797;0.3798452134790246;[0.5 0.5]
coKNN;10;100;0.0343055725097656;0.3809202949591399;[0.5 0.5]
NcoK;10;100;3.0332157611846924;0.3702783654647351;[0.5 0.5]
coKNN;5;200;0.0340816974639892;0.3954997012898923;[0.5 0.5]
NcoK;5;200;4.959164619445801;0.3684949689113874;[0.5 0.5]
coK;1000;1;0.0741190910339355;0.3636594635892583;[0.5 0.5]
coKNN;100;10;0.4325604438781738;0.4710267557315313;[0.5 0.5]
NcoK;100;10;3.8499865531921382;0.4393902994648768;[0.5 0.5]
coKNN;50;20;0.1892402172088623;0.4707169657126056;[0.5 0.5]
NcoK;50;20;3.4332146644592285;0.411712919327568;[0.5 0.5]
coKNN;20;50;0.0666818618774414;0.4685438816873898;[0.5 0.5]
NcoK;20;50;2.933203220367432;0.4232716318560425;[0.5 0.5]
coKNN;10;100;0.0499687194824218;0.46937397233848;[0.5 0.5]
NcoK;10;100;3.099761724472046;0.4056780561342147;[0.5 0.5]
coKNN;5;200;0.0341286659240722;0.4788107464837554;[0.5 0.5]
NcoK;5;200;4.972698926925659;0.4131528147712381;[0.5 0.5]
coK;1000;1;0.0830631256103515;0.4158731026137441;[0.5 0.5]
coKNN;100;10;0.4212779998779297;0.3920822886078956;[0.5 0.5]
NcoK;100;10;3.8528332710266113;0.3710433396963236;[0.5 0.5]
coKNN;50;20;0.1818795204162597;0.3922208934953431;[0.5 0.5]
NcoK;50;20;3.447050809860229;0.3720598024414496;[0.5 0.5]
coKNN;20;50;0.0666379928588867;0.3941181956755182;[0.5 0.5]
NcoK;20;50;2.9334287643432617;0.3712509451165908;[0.5 0.5]
coKNN;10;100;0.0448784828186035;0.3901040217379594;[0.5 0.5]
NcoK;10;100;3.0694382190704346;0.3683482550473975;[0.5 0.5]
coKNN;5;200;0.0135815143585205;0.3872666389794494;[0.5 0.5]
NcoK;5;200;5.066518068313599;0.3613897766271316;[0.5 0.5]
coK;1000;1;0.0808963775634765;0.3607938991380244;[0.5 0.5]
coKNN;100;10;0.3997318744659424;0.4288188162638122;[0.5 0.5]
NcoK;100;10;3.7999672889709473;0.4079726556605468;[0.5 0.5]
coKNN;50;20;0.1832773685455322;0.4288395728374989;[0.5 0.5]
NcoK;50;20;3.4881436824798584;0.4079785220306285;[0.5 0.5]
coKNN;20;50;0.0665252208709716;0.4305219517685482;[0.5 0.5]
NcoK;20;50;2.9162344932556152;0.3973617100954612;[0.5 0.5]
coKNN;10;100;0.0457735061645507;0.447846542599039;[0.5 0.5]
NcoK;10;100;3.099893569946289;0.3991623425359292;[0.5 0.5]
coKNN;5;200;0.0173103809356689;0.4489610479253001;[0.5 0.5]
NcoK;5;200;5.163745164871216;0.4057936124192558;[0.5 0.5]
coK;1000;1;0.0823185443878173;0.4001427403366985;[0.5 0.5]
coKNN;100;10;0.4658598899841308;0.3999162557159517;[0.5 0.5]
NcoK;100;10;3.933459520339966;0.4158404678822384;[0.5 0.5]
coKNN;50;20;0.183152437210083;0.3999770124108941;[0.5 0.5]
NcoK;50;20;4.513173580169678;0.4082996668169611;[0.5 0.5]
coKNN;20;50;0.0692503452301025;0.3978458223406618;[0.5 0.5]
NcoK;20;50;2.908998489379883;0.4101737179282919;[0.5 0.5]
coKNN;10;100;0.0339894294738769;0.4006699831053771;[0.5 0.5]
NcoK;10;100;3.0336029529571533;0.3994349501202696;[0.5 0.5]
coKNN;5;200;0.0167021751403808;0.4039169176841812;[0.5 0.5]
NcoK;5;200;5.067149639129639;0.3974967157502352;[0.5 0.5]
coK;1000;1;0.0826890468597412;0.3891632650449353;[0.5 0.5]
coKNN;100;10;0.4158706665039062;0.4177885444525095;[0.5 0.5]
NcoK;100;10;3.893519639968872;0.4140553773740494;[0.5 0.5]
coKNN;50;20;0.1814863681793213;0.417843346109771;[0.5 0.5]
NcoK;50;20;3.4610137939453125;0.4022111989286455;[0.5 0.5]
coKNN;20;50;0.0665042400360107;0.418209922773066;[0.5 0.5]
NcoK;20;50;2.88312029838562;0.4021761380122084;[0.5 0.5]
coKNN;10;100;0.0501210689544677;0.4229935107323012;[0.5 0.5]
NcoK;10;100;3.02271580696106;0.4072068565474379;[0.5 0.5]
coKNN;5;200;0.0281481742858886;0.432157910005412;[0.5 0.5]
NcoK;5;200;4.961662292480469;0.3978903985906549;[0.5 0.5]
coK;1000;1;0.0830051898956298;0.4027302701723889;[0.5 0.5]
coKNN;100;10;0.4247291088104248;0.4032624598906665;[0.5 0.5]
NcoK;100;10;3.795234441757202;0.3949412726788084;[0.5 0.5]
coKNN;50;20;0.1712877750396728;0.4037651453005413;[0.5 0.5]
NcoK;50;20;3.520895004272461;0.395666164355084;[0.5 0.5]
coKNN;20;50;0.0699093341827392;0.4047820861849525;[0.5 0.5]
NcoK;20;50;2.899860143661499;0.3951352217663062;[0.5 0.5]
coKNN;10;100;0.0499887466430664;0.4032094738498211;[0.5 0.5]
NcoK;10;100;3.099883556365967;0.3990382171154006;[0.5 0.5]
coKNN;5;200;0.0339844226837158;0.4152518524010659;[0.5 0.5]
NcoK;5;200;5.161267757415772;0.3958578768019857;[0.5 0.5]
coK;1000;1;0.0716485977172851;0.398924084357195;[0.5 0.5]
coKNN;100;10;0.415935754776001;0.4695999612539793;[0.5 0.5]
NcoK;100;10;3.853406190872192;0.4350371913534457;[0.5 0.5]
coKNN;50;20;0.178593635559082;0.4693101840743248;[0.5 0.5]
NcoK;50;20;3.428210020065308;0.4397616589014999;[0.5 0.5]
coKNN;20;50;0.0677247047424316;0.4674733358604631;[0.5 0.5]
NcoK;20;50;2.9166975021362305;0.447906323709156;[0.5 0.5]
coKNN;10;100;0.0548863410949707;0.4706658055211847;[0.5 0.5]
NcoK;10;100;3.000638246536255;0.4314648136728161;[0.5 0.5]
coKNN;5;200;0.0277791023254394;0.4973234847966356;[0.5 0.5]
NcoK;5;200;4.945125341415405;0.4436822773400941;[0.5 0.5]
coK;1000;1;0.0832386016845703;0.4348146632099967;[0.5 0.5]
coKNN;100;10;0.4160163402557373;0.4684096299476589;[0.5 0.5]
NcoK;100;10;3.897826910018921;0.4539148152413327;[0.5 0.5]
coKNN;50;20;0.1763720512390136;0.4682613384092701;[0.5 0.5]
NcoK;50;20;3.4587481021881104;0.4535576932110436;[0.5 0.5]
coKNN;20;50;0.0832395553588867;0.4714536234480854;[0.5 0.5]
NcoK;20;50;2.9337143898010254;0.4533017255700464;[0.5 0.5]
coKNN;10;100;0.0324788093566894;0.4712753863854786;[0.5 0.5]
NcoK;10;100;3.049917221069336;0.4463499361658525;[0.5 0.5]
coKNN;5;200;0.0180957317352294;0.4829685805810587;[0.5 0.5]
NcoK;5;200;5.118023872375488;0.4295140094493673;[0.5 0.5]
coK;1000;1;0.0842921733856201;0.4404361360748347;[0.5 0.5]
coKNN;100;10;0.3989317417144775;0.3966965199650767;[0.5 0.5]
NcoK;100;10;3.916592121124268;0.3900136365572822;[0.5 0.5]
coKNN;50;20;0.1833405494689941;0.3967913829227673;[0.5 0.5]
NcoK;50;20;3.4468822479248047;0.4017745509158257;[0.5 0.5]
coKNN;20;50;0.0679609775543212;0.3980270609285579;[0.5 0.5]
NcoK;20;50;2.906989336013794;0.3994179848473363;[0.5 0.5]
coKNN;10;100;0.0349733829498291;0.3963249115937743;[0.5 0.5]
NcoK;10;100;3.066668510437012;0.3825655961523414;[0.5 0.5]
coKNN;5;200;0.0171246528625488;0.4200133517931627;[0.5 0.5]
NcoK;5;200;4.916880369186401;0.3895796477079294;[0.5 0.5]
coK;1000;1;0.0830733776092529;0.3788620414675405;[0.5 0.5]
coKNN;100;10;0.3994781970977783;0.4461974020567971;[0.5 0.5]
NcoK;100;10;3.900099039077759;0.4411411407179257;[0.5 0.5]
coKNN;50;20;0.1831510066986084;0.4467949905530883;[0.5 0.5]
NcoK;50;20;3.434891939163208;0.4382977033299069;[0.5 0.5]
coKNN;20;50;0.0647215843200683;0.4472059240538107;[0.5 0.5]
NcoK;20;50;2.926393985748291;0.4299001460373266;[0.5 0.5]
coKNN;10;100;0.03904390335083;0.4437936623065689;[0.5 0.5]
NcoK;10;100;3.100315570831299;0.4332051625597145;[0.5 0.5]
coKNN;5;200;0.0319375991821289;0.4585190896541997;[0.5 0.5]
NcoK;5;200;5.066983461380005;0.4373343885652784;[0.5 0.5]
coK;1000;1;0.0826179981231689;0.4272686837823612;[0.5 0.5]
coKNN;100;10;0.4494521617889404;0.4831340174965084;[0.5 0.5]
NcoK;100;10;3.827670574188232;0.4622113362147253;[0.5 0.5]
coKNN;50;20;0.1833887100219726;0.4835355495405192;[0.5 0.5]
NcoK;50;20;3.4503979682922363;0.4470157826276231;[0.5 0.5]
coKNN;20;50;0.0663142204284668;0.4846382516768354;[0.5 0.5]
NcoK;20;50;2.9164724349975586;0.4606695723225287;[0.5 0.5]
coKNN;10;100;0.0483157634735107;0.4877470117085851;[0.5 0.5]
NcoK;10;100;3.06643295288086;0.4658389859121778;[0.5 0.5]
coKNN;5;200;0.0338747501373291;0.4909828218842771;[0.5 0.5]
NcoK;5;200;5.0272746086120605;0.4506199834024545;[0.5 0.5]
coK;1000;1;0.0723965167999267;0.4323752419341225;[0.5 0.5]
coKNN;100;10;0.4154994487762451;0.4040917763291932;[0.5 0.5]
NcoK;100;10;3.8501651287078857;0.3667433452385351;[0.5 0.5]
coKNN;50;20;0.1832723617553711;0.4041322498543709;[0.5 0.5]
NcoK;50;20;3.383391857147217;0.3530625451850156;[0.5 0.5]
coKNN;20;50;0.0665225982666015;0.4062869651044358;[0.5 0.5]
NcoK;20;50;2.916487455368042;0.3629088661906551;[0.5 0.5]
coKNN;10;100;0.0499398708343505;0.4042724616682074;[0.5 0.5]
NcoK;10;100;3.0333383083343506;0.3830738569929857;[0.5 0.5]
coKNN;5;200;0.0356202125549316;0.4223528189150827;[0.5 0.5]
NcoK;5;200;5.101712465286255;0.3777836907685429;[0.5 0.5]
coK;1000;1;0.0761480331420898;0.3560175076094088;[0.5 0.5]
coKNN;100;10;0.3998398780822754;0.3673617937376967;[0.5 0.5]
NcoK;100;10;3.8499481678009033;0.3515982391615447;[0.5 0.5]
coKNN;50;20;0.1892247200012207;0.3677483206506785;[0.5 0.5]
NcoK;50;20;3.416656494140625;0.3505234295715171;[0.5 0.5]
coKNN;20;50;0.0714359283447265;0.3671511742431679;[0.5 0.5]
NcoK;20;50;2.899839401245117;0.3542776080579107;[0.5 0.5]
coKNN;10;100;0.0499780178070068;0.3714478762254029;[0.5 0.5]
NcoK;10;100;3.053936243057251;0.3483343908912979;[0.5 0.5]
coKNN;5;200;0.0284516811370849;0.3833685659505813;[0.5 0.5]
NcoK;5;200;5.004281520843506;0.3410930113026316;[0.5 0.5]
coK;1000;1;0.0718588829040527;0.3477343577128769;[0.5 0.5]
coKNN;100;10;0.4156763553619385;0.4449194361175606;[0.5 0.5]
NcoK;100;10;3.8568882942199703;0.4559687546483587;[0.5 0.5]
coKNN;50;20;0.1750106811523437;0.4443347351486756;[0.5 0.5]
NcoK;50;20;3.4256653785705566;0.4449311688525;[0.5 0.5]
coKNN;20;50;0.0718204975128173;0.4444662936959297;[0.5 0.5]
NcoK;20;50;2.916454315185547;0.4402996394113461;[0.5 0.5]
coKNN;10;100;0.0503551959991455;0.4431960385712095;[0.5 0.5]
NcoK;10;100;3.09523868560791;0.4202252491011591;[0.5 0.5]
coKNN;5;200;0.0252871513366699;0.4627241687474655;[0.5 0.5]
NcoK;5;200;5.083162307739258;0.4085874938456015;[0.5 0.5]
coK;1000;1;0.0668110847473144;0.4051795356217758;[0.5 0.5]
coKNN;100;10;0.3999028205871582;0.4236306791016808;[0.5 0.5]
NcoK;100;10;3.849928379058838;0.4191950327985638;[0.5 0.5]
coKNN;50;20;0.1833162307739257;0.423646681018031;[0.5 0.5]
NcoK;50;20;3.4332833290100098;0.3991107074383705;[0.5 0.5]
coKNN;20;50;0.0833287239074707;0.4195342966506771;[0.5 0.5]
NcoK;20;50;2.9162166118621826;0.4009372218130044;[0.5 0.5]
coKNN;10;100;0.050063133239746;0.4230180953227676;[0.5 0.5]
NcoK;10;100;3.049777746200561;0.3856196305727097;[0.5 0.5]
coKNN;5;200;0.0174214839935302;0.4275978805413968;[0.5 0.5]
NcoK;5;200;5.144562721252441;0.4119312308386538;[0.5 0.5]
coK;1000;1;0.0720663070678711;0.3919950956964929;[0.5 0.5]
coKNN;100;10;0.4155480861663818;0.4219398302083544;[0.5 0.5]
NcoK;100;10;3.8579213619232178;0.4155759246094684;[0.5 0.5]
coKNN;50;20;0.1753909587860107;0.4222776369339249;[0.5 0.5]
NcoK;50;20;3.4398834705352783;0.4083339462313243;[0.5 0.5]
coKNN;20;50;0.066619873046875;0.4221755553294575;[0.5 0.5]
NcoK;20;50;2.916511058807373;0.4159313534185388;[0.5 0.5]
coKNN;10;100;0.0518088340759277;0.4179453295898723;[0.5 0.5]
NcoK;10;100;3.0831449031829834;0.4107230290212147;[0.5 0.5]
coKNN;5;200;0.0340096950531005;0.4280247222706065;[0.5 0.5]
NcoK;5;200;5.00002908706665;0.4147432880866526;[0.5 0.5]
coK;1000;1;0.081763744354248;0.3955241455086311;[0.5 0.5]
coKNN;100;10;0.4064233303070068;0.444208465471071;[0.5 0.5]
NcoK;100;10;3.8548295497894287;0.4307557462922587;[0.5 0.5]
coKNN;50;20;0.1784465312957763;0.4425483528664077;[0.5 0.5]
NcoK;50;20;3.416590690612793;0.4206552501571584;[0.5 0.5]
coKNN;20;50;0.0665681362152099;0.4427200221392472;[0.5 0.5]
NcoK;20;50;2.898395776748657;0.4306019337737743;[0.5 0.5]
coKNN;10;100;0.0500514507293701;0.4345372370716536;[0.5 0.5]
NcoK;10;100;3.066603422164917;0.4280220763880114;[0.5 0.5]
coKNN;5;200;0.0173094272613525;0.4286056602852057;[0.5 0.5]
NcoK;5;200;5.128600835800171;0.4343211599365789;[0.5 0.5]
coK;1000;1;0.0830950736999511;0.4289844431285458;[0.5 0.5]
coKNN;100;10;0.3991701602935791;0.4239706671315657;[0.5 0.5]
NcoK;100;10;3.816686391830444;0.4353090333973766;[0.5 0.5]
coKNN;50;20;0.1833205223083496;0.4240214082313438;[0.5 0.5]
NcoK;50;20;3.449781894683838;0.4316318779369653;[0.5 0.5]
coKNN;20;50;0.0806951522827148;0.4232191978807051;[0.5 0.5]
NcoK;20;50;2.8983936309814453;0.4186517232521721;[0.5 0.5]
coKNN;10;100;0.0348796844482421;0.4202341057571405;[0.5 0.5]
NcoK;10;100;3.046478509902954;0.4283224881486223;[0.5 0.5]
coKNN;5;200;0.0335187911987304;0.4174438425690226;[0.5 0.5]
NcoK;5;200;5.11673641204834;0.4218999756370648;[0.5 0.5]
coK;1000;1;0.0831897258758544;0.4136454169341759;[0.5 0.5]
coKNN;100;10;0.4159097671508789;0.3710405550920586;[0.5 0.5]
NcoK;100;10;3.8496651649475098;0.3690655624878931;[0.5 0.5]
coKNN;50;20;0.183366060256958;0.3716256615385425;[0.5 0.5]
NcoK;50;20;3.417093276977539;0.3764912256643135;[0.5 0.5]
coKNN;20;50;0.0662221908569336;0.3716516256230134;[0.5 0.5]
NcoK;20;50;2.950448036193848;0.3738870006314396;[0.5 0.5]
coKNN;10;100;0.0332643985748291;0.3757140907121696;[0.5 0.5]
NcoK;10;100;3.11673355102539;0.3659307365088033;[0.5 0.5]
coKNN;5;200;0.0168914794921875;0.3772786957977471;[0.5 0.5]
NcoK;5;200;5.099923133850098;0.3650068197680486;[0.5 0.5]
coK;1000;1;0.0787982940673828;0.3631385826013635;[0.5 0.5]
coKNN;100;10;0.399864912033081;0.4248437540555917;[0.5 0.5]
NcoK;100;10;3.8166868686676025;0.4159024116747327;[0.5 0.5]
coKNN;50;20;0.183307409286499;0.4250516430656118;[0.5 0.5]
NcoK;50;20;3.4246091842651367;0.4086156617086289;[0.5 0.5]
coKNN;20;50;0.0572612285614013;0.4247955780638378;[0.5 0.5]
NcoK;20;50;2.910079002380371;0.3985790553725089;[0.5 0.5]
coKNN;10;100;0.0364651679992675;0.4262179497651807;[0.5 0.5]
NcoK;10;100;3.0834333896636963;0.4121203119572995;[0.5 0.5]
coKNN;5;200;0.0171973705291748;0.4342784203137771;[0.5 0.5]
NcoK;5;200;5.01690936088562;0.3927621604075197;[0.5 0.5]
coK;1000;1;0.0666558742523193;0.3893546879882695;[0.5 0.5]
coKNN;100;10;0.3999090194702148;0.4841788236481766;[0.5 0.5]
NcoK;100;10;3.767413854598999;0.4443219044142282;[0.5 0.5]
coKNN;50;20;0.1658732891082763;0.4852020580878561;[0.5 0.5]
NcoK;50;20;3.2498655319213867;0.4517042970210961;[0.5 0.5]
coKNN;20;50;0.0832617282867431;0.4856954588612795;[0.5 0.5]
NcoK;20;50;2.817357063293457;0.4503805456394328;[0.5 0.5]
coKNN;10;100;0.0323970317840576;0.4897102439385043;[0.5 0.5]
NcoK;10;100;3.016876220703125;0.4535021347055223;[0.5 0.5]
coKNN;5;200;0.0317533016204834;0.4809202533935414;[0.5 0.5]
NcoK;5;200;5.161473274230957;0.4271652712246189;[0.5 0.5]
coK;1000;1;0.0715131759643554;0.4356400384785617;[0.5 0.5]
coKNN;100;10;0.4157707691192627;0.4238237095308904;[0.5 0.5]
NcoK;100;10;3.816027402877808;0.4290105984332792;[0.5 0.5]
coKNN;50;20;0.1664230823516845;0.4240058075465163;[0.5 0.5]
NcoK;50;20;3.299651861190796;0.4281726639212745;[0.5 0.5]
coKNN;20;50;0.0821330547332763;0.4255438503704399;[0.5 0.5]
NcoK;20;50;2.833266258239746;0.4348481346917491;[0.5 0.5]
coKNN;10;100;0.0498881340026855;0.4283032220341262;[0.5 0.5]
NcoK;10;100;3.018184900283813;0.4348083839086594;[0.5 0.5]
coKNN;5;200;0.0334832668304443;0.4285627758185938;[0.5 0.5]
NcoK;5;200;5.0332396030426025;0.4089292427812033;[0.5 0.5]
coK;1000;1;0.0833077430725097;0.4108872461749928;[0.5 0.5]
coKNN;100;10;0.4066011905670166;0.3982458530319851;[0.5 0.5]
NcoK;100;10;3.750989198684693;0.3831799537216073;[0.5 0.5]
coKNN;50;20;0.1657493114471435;0.3984652146695179;[0.5 0.5]
NcoK;50;20;3.299497604370117;0.3794852780515473;[0.5 0.5]
coKNN;20;50;0.0665118694305419;0.4010458713727088;[0.5 0.5]
NcoK;20;50;2.800395965576172;0.3799617392658855;[0.5 0.5]
coKNN;10;100;0.0499188899993896;0.3945648660889606;[0.5 0.5]
NcoK;10;100;3.033615827560425;0.3838667728234892;[0.5 0.5]
coKNN;5;200;0.0325682163238525;0.4048160339753451;[0.5 0.5]
NcoK;5;200;5.016995429992676;0.3736014519676136;[0.5 0.5]
coK;1000;1;0.0828504562377929;0.3616231861164103;[0.5 0.5]
coKNN;100;10;0.3989629745483398;0.365449487360329;[0.5 0.5]
NcoK;100;10;3.783394098281861;0.3529104489422113;[0.5 0.5]
coKNN;50;20;0.1832475662231445;0.3653394241147224;[0.5 0.5]
NcoK;50;20;3.3166539669036865;0.3482242972422084;[0.5 0.5]
coKNN;20;50;0.0666382312774658;0.3677128858832228;[0.5 0.5]
NcoK;20;50;2.82568359375;0.3382913091522205;[0.5 0.5]
coKNN;10;100;0.0408868789672851;0.3644656141775499;[0.5 0.5]
NcoK;10;100;3.016443014144897;0.3488300708487982;[0.5 0.5]
coKNN;5;200;0.0336873531341552;0.3729371221172465;[0.5 0.5]
NcoK;5;200;5.116303443908691;0.3359680226962867;[0.5 0.5]
coK;1000;1;0.0666966438293457;0.3295136211870894;[0.5 0.5]
coKNN;100;10;0.4160382747650146;0.4034652447202762;[0.5 0.5]
NcoK;100;10;3.771697521209717;0.3950691080593759;[0.5 0.5]
coKNN;50;20;0.1829509735107422;0.4031828675186786;[0.5 0.5]
NcoK;50;20;3.2832839488983154;0.3818322624346519;[0.5 0.5]
coKNN;20;50;0.0665247440338134;0.4016738434956017;[0.5 0.5]
NcoK;20;50;2.833327293395996;0.3888276163964942;[0.5 0.5]
coKNN;10;100;0.0331916809082031;0.3980260962465797;[0.5 0.5]
NcoK;10;100;2.9830808639526367;0.3857537959960801;[0.5 0.5]
coKNN;5;200;0.0172033309936523;0.3999890562085484;[0.5 0.5]
NcoK;5;200;5.148523807525635;0.3809816856117971;[0.5 0.5]
coK;1000;1;0.0829017162322998;0.3898948021455817;[0.5 0.5]
coKNN;100;10;0.3996274471282959;0.3625730837893735;[0.5 0.5]
NcoK;100;10;3.7318873405456543;0.3599082001559031;[0.5 0.5]
coKNN;50;20;0.1670660972595214;0.3625081470097057;[0.5 0.5]
NcoK;50;20;3.256690263748169;0.3586051359627601;[0.5 0.5]
coKNN;20;50;0.0669069290161132;0.3616417380792516;[0.5 0.5]
NcoK;20;50;2.816573143005371;0.3651661087533361;[0.5 0.5]
coKNN;10;100;0.0499131679534912;0.3621908226616627;[0.5 0.5]
NcoK;10;100;2.9670681953430176;0.3635764316592417;[0.5 0.5]
coKNN;5;200;0.0316958427429199;0.3766858206278969;[0.5 0.5]
NcoK;5;200;5.050255537033081;0.3565661478601473;[0.5 0.5]
coK;1000;1;0.0817513465881347;0.3673627868758116;[0.5 0.5]
coKNN;100;10;0.3994712829589844;0.4250082059053217;[0.5 0.5]
NcoK;100;10;3.7498066425323486;0.4306967500440539;[0.5 0.5]
coKNN;50;20;0.1922016143798828;0.4248963111108449;[0.5 0.5]
NcoK;50;20;3.3499343395233154;0.4346198762542156;[0.5 0.5]
coKNN;20;50;0.083282470703125;0.4259108293942313;[0.5 0.5]
NcoK;20;50;2.817098617553711;0.4329701580571027;[0.5 0.5]
coKNN;10;100;0.0327556133270263;0.4280872332222408;[0.5 0.5]
NcoK;10;100;2.966683864593506;0.4393912455530506;[0.5 0.5]
coKNN;5;200;0.016963243484497;0.4361129573091895;[0.5 0.5]
NcoK;5;200;5.083301305770874;0.4417609591461073;[0.5 0.5]
coK;1000;1;0.0668315887451171;0.4295854710256637;[0.5 0.5]
coKNN;100;10;0.4008882045745849;0.373824299323654;[0.5 0.5]
NcoK;100;10;3.756736040115357;0.3845308787368073;[0.5 0.5]
coKNN;50;20;0.1833205223083496;0.373906303251618;[0.5 0.5]
NcoK;50;20;3.266453742980957;0.3764073164787635;[0.5 0.5]
coKNN;20;50;0.0806543827056884;0.3739016977334207;[0.5 0.5]
NcoK;20;50;2.7999815940856934;0.3738432414980771;[0.5 0.5]
coKNN;10;100;0.050084114074707;0.3755289576242851;[0.5 0.5]
NcoK;10;100;2.9669878482818604;0.3822902681995396;[0.5 0.5]
coKNN;5;200;0.0336337089538574;0.3938429156105134;[0.5 0.5]
NcoK;5;200;5.0667126178741455;0.3802405953723741;[0.5 0.5]
coK;1000;1;0.0667276382446289;0.3717370472487274;[0.5 0.5]
coKNN;100;10;0.3995544910430908;0.4505455132754762;[0.5 0.5]
NcoK;100;10;3.800018548965454;0.484703896880559;[0.5 0.5]
coKNN;50;20;0.1816051006317138;0.4502746495534985;[0.5 0.5]
NcoK;50;20;3.2999868392944336;0.4779853617212271;[0.5 0.5]
coKNN;20;50;0.0666379928588867;0.450192633700545;[0.5 0.5]
NcoK;20;50;2.850123405456543;0.4722102869213262;[0.5 0.5]
coKNN;10;100;0.0328288078308105;0.462229846248453;[0.5 0.5]
NcoK;10;100;2.9986796379089355;0.476411402857341;[0.5 0.5]
coKNN;5;200;0.0176954269409179;0.4681278381325875;[0.5 0.5]
NcoK;5;200;5.083714246749878;0.4646232621586429;[0.5 0.5]
coK;1000;1;0.0829792022705078;0.452191157696777;[0.5 0.5]
coKNN;100;10;0.4327969551086426;0.4767405799415715;[0.5 0.5]
NcoK;100;10;3.7829439640045166;0.4514549620056581;[0.5 0.5]
coKNN;50;20;0.2004742622375488;0.4767538153859562;[0.5 0.5]
NcoK;50;20;3.3999176025390625;0.4440321588257017;[0.5 0.5]
coKNN;20;50;0.0666217803955078;0.4781254670119175;[0.5 0.5]
NcoK;20;50;2.83300518989563;0.4435077161029128;[0.5 0.5]
coKNN;10;100;0.0499687194824218;0.4812601681646425;[0.5 0.5]
NcoK;10;100;3.0182251930236816;0.4542349970964461;[0.5 0.5]
coKNN;5;200;0.016899824142456;0.4762918134293342;[0.5 0.5]
NcoK;5;200;4.916767835617065;0.4374801759139072;[0.5 0.5]
coK;1000;1;0.0667800903320312;0.4298767398353413;[0.5 0.5]
coKNN;100;10;0.4163269996643066;0.4567869477576624;[0.5 0.5]
NcoK;100;10;3.783082485198975;0.4298595833402371;[0.5 0.5]
coKNN;50;20;0.16764497756958;0.4571124947252305;[0.5 0.5]
NcoK;50;20;3.349820613861084;0.4247073200914094;[0.5 0.5]
coKNN;20;50;0.0666494369506836;0.4560485488803879;[0.5 0.5]
NcoK;20;50;2.83320951461792;0.4152840400145681;[0.5 0.5]
coKNN;10;100;0.0499544143676757;0.4567213655453118;[0.5 0.5]
NcoK;10;100;3.033257007598877;0.412131749616114;[0.5 0.5]
coKNN;5;200;0.0337591171264648;0.4679228117983541;[0.5 0.5]
NcoK;5;200;5.017472267150879;0.4104787534426042;[0.5 0.5]
coK;1000;1;0.0826361179351806;0.3824377570696114;[0.5 0.5]
coKNN;100;10;0.4163827896118164;0.4040059671868846;[0.5 0.5]
NcoK;100;10;3.783025979995728;0.4127631448934135;[0.5 0.5]
coKNN;50;20;0.1833536624908447;0.4038150661584467;[0.5 0.5]
